timestamp,open,high,low,close
1744046100000,2966.145,2970.515,2956.435,2958.795
1744047000000,2958.645,2968.595,2956.125,2967.945
1744047900000,2967.945,2973.475,2965.835,2969.835
1744048800000,2969.835,2973.255,2969.105,2970.835
1744049700000,2970.855,2973.905,2968.945,2969.515
1744050600000,2969.675,2976.455,2968.345,2971.475
1744051500000,2971.423,2972.195,2963.845,2965.535
1744052400000,2965.555,2972.625,2965.145,2971.595
1744053300000,2971.595,2975.255,2969.085,2973.855
1744054200000,2973.855,2981.885,2973.225,2978.215
1744055100000,2978.215,2978.655,2974.315,2976.365
1744056000000,2976.235,2980.385,2969.145,2979.035
1744056900000,2979.045,2985.815,2979.045,2983.405
1744057800000,2983.375,2985.845,2982.785,2985.065
1744058700000,2985.045,2985.065,2981.445,2982.975
1744059600000,2982.975,2982.975,2982.975,2982.975
1744060500000,2982.975,2982.975,2982.975,2982.975
1744061400000,2982.975,2982.975,2982.975,2982.975
1744062300000,2982.975,2982.975,2982.975,2982.975
1744063200000,2980.955,2986.175,2980.415,2983.555
1744064100000,2983.625,2985.565,2982.175,2985.325
1744065000000,2985.445,2988.255,2983.455,2983.595
1744065900000,2983.565,2988.435,2983.295,2986.365
1744066800000,2986.345,2986.955,2984.715,2985.535
1744067700000,2985.565,2985.615,2981.365,2981.525
1744068600000,2981.495,2982.955,2978.385,2979.685
1744069500000,2979.725,2982.975,2979.725,2981.075
1744070400000,2980.985,2986.925,2980.125,2984.975
1744071300000,2984.983,2988.785,2983.393,2988.685
1744072200000,2988.625,2992.485,2988.215,2991.385
1744073100000,2991.415,2991.555,2982.765,2985.165
1744074000000,2985.145,3000.715,2983.315,2995.175
1744074900000,2995.375,2999.695,2989.275,2995.875
1744075800000,2995.769,3002.865,2994.735,2999.625
1744076700000,2999.655,3000.975,2995.885,2999.615
1744077600000,2999.675,3004.505,2998.615,3002.275
1744078500000,3002.075,3003.135,2998.025,2999.425
1744079400000,2999.405,3004.595,2998.315,3003.395
1744080300000,3003.415,3004.025,2999.265,3000.645
1744081200000,3000.695,3000.865,2992.605,2995.195
1744082100000,2995.155,3000.385,2993.805,2995.045
1744083000000,2995.015,2998.195,2994.575,2997.925
1744083900000,2997.935,2998.795,2993.265,2994.505
1744084800000,2994.435,2999.575,2994.015,2998.405
1744085700000,2998.425,2998.665,2994.915,2995.785
1744086600000,2995.765,2996.925,2990.465,2995.185
1744087500000,2995.155,3002.705,2994.245,3001.915
1744088400000,3001.885,3004.255,2999.815,3003.785
1744089300000,3003.685,3005.065,2999.545,2999.725
1744090200000,2999.593,3004.965,2999.235,3000.065
1744091100000,3000.125,3008.045,3000.035,3005.455
1744092000000,3005.215,3006.225,3002.245,3004.375
1744092900000,3004.385,3013.355,3004.045,3011.515
1744093800000,3011.535,3015.555,3010.395,3013.515
1744094700000,3013.545,3013.865,3010.825,3012.975
1744095600000,3013.225,3013.252,3008.025,3011.925
1744096500000,3011.925,3013.605,3007.352,3009.805
1744097400000,3009.835,3011.295,3001.935,3002.845
1744098300000,3002.902,3006.375,3001.595,3003.415
1744099200000,3003.425,3007.875,3001.065,3007.165
1744100100000,3007.145,3009.165,3006.035,3008.575
1744101000000,3008.555,3008.885,3003.385,3007.105
1744101900000,3007.125,3007.855,3003.985,3007.245
1744102800000,3007.205,3007.205,3002.142,3002.965
1744103700000,3002.625,3002.955,2994.715,2995.665
1744104600000,2995.665,3007.485,2995.665,3006.115
1744105500000,3006.105,3007.665,3003.045,3006.625
1744106400000,3006.615,3008.455,3003.855,3005.145
1744107300000,3005.005,3008.525,3004.245,3007.815
1744108200000,3007.785,3009.675,3005.195,3007.935
1744109100000,3007.905,3010.075,3006.815,3008.695
1744110000000,3008.725,3011.535,3008.495,3011.185
1744110900000,3011.185,3014.005,3010.132,3010.335
1744111800000,3010.325,3013.175,3008.705,3008.885
1744112700000,3008.885,3019.345,3008.835,3017.185
1744113600000,3017.265,3019.225,3013.905,3017.295
1744114500000,3017.265,3017.305,3002.945,3009.565
1744115400000,3009.565,3012.725,3006.625,3006.805
1744116300000,3007.115,3008.375,3002.145,3002.305
1744117200000,3002.355,3020.275,3002.265,3018.325
1744118100000,3018.185,3022.485,3012.925,3013.315
1744119000000,3013.285,3016.925,3006.125,3006.545
1744119900000,3006.525,3011.615,3003.775,3010.115
1744120800000,3009.985,3017.715,3008.855,3011.295
1744121700000,3011.295,3014.595,3008.125,3012.355
1744122600000,3012.365,3017.455,3009.725,3013.745
1744123500000,3013.765,3018.015,3005.555,3005.985
1744124400000,3005.995,3007.775,3002.385,3004.405
1744125300000,3004.405,3009.775,3004.275,3007.545
1744126200000,3007.675,3012.155,3004.445,3004.925
1744127100000,3004.965,3006.055,3000.975,3001.285
1744128000000,3001.255,3001.255,2994.135,2999.095
1744128900000,2999.205,2999.275,2992.225,2994.475
1744129800000,2994.465,2995.733,2984.823,2985.203
1744130700000,2985.203,2990.685,2984.035,2985.825
1744131600000,2985.905,2986.235,2976.315,2981.005
1744132500000,2981.025,2984.075,2975.265,2976.425
1744133400000,2976.399,2983.565,2974.565,2983.115
1744134300000,2983.115,2987.335,2981.515,2984.985
1744135200000,2984.845,2985.485,2979.105,2980.375
1744136100000,2980.355,2985.785,2979.755,2985.625
1744137000000,2985.655,2991.955,2985.655,2986.675
1744137900000,2986.675,2988.015,2981.425,2983.415
1744138800000,2983.409,2987.495,2981.685,2982.365
1744139700000,2982.375,2982.695,2977.735,2981.035
1744140600000,2981.055,2982.875,2976.385,2981.695
1744141500000,2981.815,2987.315,2980.725,2984.575
1744142400000,2984.569,2986.185,2980.205,2980.205
1744143300000,2980.225,2980.595,2976.805,2980.565
1744144200000,2980.145,2981.615,2978.905,2980.535
1744145100000,2980.555,2982.845,2980.485,2982.465
1744146000000,2982.465,2982.465,2982.465,2982.465
1744146900000,2982.465,2982.465,2982.465,2982.465
1744147800000,2982.465,2982.465,2982.465,2982.465
1744148700000,2982.465,2982.465,2982.465,2982.465
1744149600000,2982.455,2985.135,2980.695,2981.385
1744150500000,2981.415,2984.885,2980.785,2984.245
1744151400000,2984.275,2985.155,2980.345,2980.505
1744152300000,2980.535,2982.645,2979.915,2981.395
1744153200000,2981.865,2990.215,2981.865,2984.715
1744154100000,2984.705,2984.905,2978.995,2980.725
1744155000000,2980.715,2980.935,2969.605,2973.435
1744155900000,2973.465,2979.705,2970.185,2978.265
1744156800000,2978.435,2984.545,2974.475,2977.715
1744157700000,2977.795,2985.305,2975.415,2984.085
1744158600000,2984.045,2986.805,2976.315,2984.545
1744159500000,2984.515,2986.015,2974.525,2980.165
1744160400000,2980.135,2980.945,2971.745,2978.425
1744161300000,2978.165,2991.355,2976.905,2989.945
1744162200000,2990.045,3002.505,2988.225,3000.095
1744163100000,3000.095,3009.445,2999.455,3008.145
1744164000000,3007.912,3010.835,3003.605,3007.055
1744164900000,3006.792,3009.505,2999.645,3004.265
1744165800000,3004.355,3007.485,3002.275,3005.795
1744166700000,3005.735,3008.335,2999.645,3002.755
1744167600000,3002.705,3007.825,3002.375,3007.305
1744168500000,3007.305,3008.725,3004.315,3008.045
1744169400000,3008.065,3009.295,3002.835,3006.175
1744170300000,3006.185,3008.755,3003.175,3004.015
1744171200000,3003.995,3009.135,2998.695,3006.445
1744172100000,3006.425,3011.875,3005.935,3008.255
1744173000000,3008.295,3011.805,3007.225,3010.115
1744173900000,3010.195,3013.855,3008.125,3011.985
1744174800000,3011.985,3018.145,3005.255,3015.285
1744175700000,3015.265,3020.365,3013.355,3017.265
1744176600000,3017.275,3018.315,3011.735,3015.485
1744177500000,3015.515,3018.075,3014.115,3014.995
1744178400000,3015.085,3024.975,3014.545,3020.255
1744179300000,3020.215,3033.015,3019.585,3028.985
1744180200000,3028.965,3035.375,3027.685,3029.945
1744181100000,3029.985,3040.615,3029.155,3038.685
1744182000000,3038.685,3052.229,3033.905,3045.155
1744182900000,3045.155,3046.355,3040.925,3042.795
1744183800000,3042.795,3048.225,3040.885,3045.735
1744184700000,3045.735,3047.175,3039.285,3040.675
1744185600000,3040.685,3047.165,3037.772,3043.785
1744186500000,3043.715,3050.955,3043.605,3045.281
1744187400000,3045.191,3046.285,3040.045,3044.745
1744188300000,3044.715,3046.615,3041.475,3043.655
1744189200000,3043.665,3046.055,3038.105,3042.055
1744190100000,3042.055,3047.785,3041.665,3043.465
1744191000000,3043.465,3049.425,3043.185,3046.551
1744191900000,3046.565,3047.105,3044.255,3044.595
1744192800000,3044.595,3046.855,3040.315,3040.852
1744193700000,3040.842,3042.232,3037.792,3039.102
1744194600000,3039.015,3044.245,3039.002,3042.805
1744195500000,3042.825,3045.445,3041.075,3042.355
1744196400000,3042.585,3045.669,3035.625,3045.355
1744197300000,3045.295,3064.785,3045.065,3060.105
1744198200000,3060.105,3067.025,3057.591,3062.795
1744199100000,3062.725,3067.715,3058.121,3066.385
1744200000000,3066.445,3072.895,3058.225,3062.735
1744200900000,3062.765,3067.305,3048.685,3053.565
1744201800000,3053.575,3054.885,3043.455,3043.725
1744202700000,3043.755,3051.065,3042.435,3047.195
1744203600000,3047.255,3060.405,3047.035,3056.735
1744204500000,3056.695,3061.335,3055.775,3060.345
1744205400000,3060.275,3077.655,3060.035,3072.605
1744206300000,3072.541,3076.515,3067.275,3075.095
1744207200000,3074.965,3077.845,3068.085,3074.885
1744208100000,3074.905,3084.365,3074.765,3083.001
1744209000000,3083.021,3083.785,3075.061,3075.715
1744209900000,3075.865,3079.245,3068.875,3070.315
1744210800000,3070.265,3075.155,3065.235,3074.775
1744211700000,3074.835,3087.645,3074.765,3084.195
1744212600000,3084.195,3087.445,3078.645,3078.795
1744213500000,3078.835,3086.255,3078.155,3086.115
1744214400000,3086.215,3090.151,3082.415,3088.555
1744215300000,3088.585,3090.465,3083.585,3085.935
1744216200000,3085.845,3090.435,3085.505,3088.035
1744217100000,3088.005,3094.755,3087.705,3092.125
1744218000000,3092.185,3095.145,3083.87,3089.045
1744218900000,3089.055,3098.605,3058.075,3059.855
1744219800000,3059.895,3070.155,3050.315,3063.735
1744220700000,3063.729,3075.345,3058.585,3058.765
1744221600000,3058.755,3068.665,3051.215,3052.145
1744222500000,3052.165,3066.865,3048.385,3063.705
1744223400000,3063.805,3073.455,3063.555,3063.865
1744224300000,3063.895,3069.295,3063.065,3066.785
1744225200000,3066.785,3090.765,3064.165,3085.865
1744226100000,3086.065,3095.495,3085.105,3091.315
1744227000000,3091.405,3098.855,3087.245,3098.335
1744227900000,3098.375,3099.465,3084.065,3093.165
1744228800000,3093.069,3095.205,3089.54,3091.745
1744229700000,3091.765,3091.875,3085.995,3090.285
1744230600000,3090.205,3091.325,3079.895,3082.525
1744231500000,3082.525,3082.965,3078.005,3082.245
1744232400000,3082.245,3082.245,3082.245,3082.245
1744233300000,3082.245,3082.245,3082.245,3082.245
1744234200000,3082.245,3082.245,3082.245,3082.245
1744235100000,3082.245,3082.245,3082.245,3082.245
1744236000000,3080.795,3082.405,3070.935,3075.575
1744236900000,3075.615,3082.545,3073.585,3078.315
1744237800000,3078.255,3089.825,3078.005,3083.255
1744238700000,3083.325,3086.345,3079.365,3079.515
1744239600000,3079.509,3083.995,3079.075,3082.685
1744240500000,3082.695,3085.795,3079.415,3085.215
1744241400000,3085.245,3088.135,3083.195,3085.035
1744242300000,3085.005,3088.845,3081.965,3086.495
1744243200000,3086.495,3088.459,3080.955,3086.605
1744244100000,3086.625,3096.445,3085.665,3095.795
1744245000000,3095.805,3101.155,3093.875,3096.855
1744245900000,3096.905,3097.885,3092.565,3096.915
1744246800000,3096.905,3100.405,3084.855,3086.095
1744247700000,3086.065,3089.605,3082.395,3087.495
1744248600000,3087.485,3088.835,3078.105,3087.935
1744249500000,3087.915,3095.385,3084.995,3093.765
1744250400000,3093.775,3114.335,3093.615,3105.035
1744251300000,3105.015,3116.825,3104.905,3111.185
1744252200000,3111.155,3119.365,3110.425,3113.725
1744253100000,3113.745,3120.185,3111.125,3119.105
1744254000000,3119.095,3125.565,3114.935,3125.335
1744254900000,3125.315,3131.615,3120.975,3123.715
1744255800000,3123.555,3130.519,3120.225,3121.675
1744256700000,3121.695,3126.655,3121.375,3125.095
1744257600000,3125.095,3127.975,3124.645,3125.695
1744258500000,3125.705,3129.145,3124.105,3126.685
1744259400000,3126.675,3126.675,3120.715,3122.045
1744260300000,3122.085,3127.415,3121.71,3125.025
1744261200000,3125.055,3132.245,3124.425,3129.445
1744262100000,3129.445,3130.275,3124.49,3124.925
1744263000000,3124.925,3125.405,3113.705,3115.185
1744263900000,3115.205,3123.265,3112.495,3121.955
1744264800000,3121.965,3126.145,3119.935,3125.115
1744265700000,3125.085,3125.175,3119.765,3121.345
1744266600000,3121.345,3122.975,3118.645,3120.72
1744267500000,3120.695,3122.765,3119.115,3121.785
1744268400000,3121.785,3122.295,3116.515,3118.525
1744269300000,3118.525,3123.285,3116.535,3116.885
1744270200000,3116.865,3116.865,3106.445,3111.805
1744271100000,3111.815,3115.815,3107.99,3108.215
1744272000000,3108.235,3115.605,3108.205,3110.815
1744272900000,3110.825,3115.525,3109.42,3114.155
1744273800000,3114.155,3114.155,3104.325,3111.935
1744274700000,3111.895,3113.405,3104.557,3104.967
1744275600000,3104.947,3107.495,3103.165,3106.755
1744276500000,3106.785,3111.025,3106.345,3109.715
1744277400000,3109.675,3113.025,3104.935,3111.175
1744278300000,3111.515,3117.785,3108.955,3116.295
1744279200000,3116.325,3118.335,3113.995,3118.245
1744280100000,3118.365,3122.355,3115.825,3119.165
1744281000000,3119.215,3121.215,3115.305,3116.285
1744281900000,3116.265,3120.665,3115.065,3119.905
1744282800000,3119.995,3120.585,3113.005,3115.815
1744283700000,3115.865,3122.325,3114.455,3121.995
1744284600000,3122.045,3124.725,3120.405,3121.975
1744285500000,3121.995,3125.445,3118.635,3124.525
1744286400000,3124.575,3128.865,3122.265,3125.645
1744287300000,3125.645,3128.585,3122.775,3124.845
1744288200000,3125.135,3133.735,3116.065,3124.465
1744289100000,3124.495,3130.755,3120.645,3122.675
1744290000000,3122.675,3127.315,3120.345,3125.465
1744290900000,3125.485,3136.525,3125.485,3132.655
1744291800000,3132.655,3132.855,3119.195,3121.735
1744292700000,3121.645,3127.485,3115.965,3116.685
1744293600000,3116.725,3144.875,3116.635,3142.465
1744294500000,3142.415,3149.085,3141.085,3144.375
1744295400000,3144.465,3152.435,3143.945,3150.935
1744296300000,3150.925,3154.595,3144.305,3154.445
1744297200000,3154.435,3159.525,3154.325,3159.185
1744298100000,3159.125,3170.455,3158.355,3170.405
1744299000000,3170.405,3174.695,3162.265,3167.895
1744299900000,3167.895,3168.915,3154.705,3157.915
1744300800000,3157.915,3160.983,3153.685,3159.675
1744301700000,3159.575,3164.955,3155.825,3162.265
1744302600000,3162.285,3167.135,3159.775,3164.475
1744303500000,3164.445,3166.245,3158.225,3158.375
1744304400000,3158.375,3158.675,3151.385,3157.495
1744305300000,3157.505,3163.385,3156.645,3159.245
1744306200000,3159.295,3165.505,3157.765,3163.505
1744307100000,3163.135,3164.435,3159.455,3162.501
1744308000000,3162.571,3163.735,3157.665,3158.015
1744308900000,3157.885,3166.545,3157.885,3164.575
1744309800000,3164.575,3173.835,3163.725,3173.605
1744310700000,3173.575,3175.495,3170.925,3173.085
1744311600000,3173.075,3175.445,3167.785,3170.155
1744312500000,3170.175,3173.855,3168.135,3171.195
1744313400000,3171.185,3175.785,3169.565,3174.105
1744314300000,3174.145,3176.229,3170.225,3170.695
1744315200000,3170.689,3176.255,3170.315,3174.295
1744316100000,3174.255,3174.315,3169.795,3169.915
1744317000000,3169.915,3172.445,3168.345,3172.445
1744317900000,3172.475,3175.765,3171.205,3175.025
1744318800000,3175.025,3175.025,3175.025,3175.025
1744319700000,3175.025,3175.025,3175.025,3175.025
1744320600000,3175.025,3175.025,3175.025,3175.025
1744321500000,3175.025,3175.025,3175.025,3175.025
1744322400000,3174.495,3179.725,3174.455,3179.525
1744323300000,3179.515,3180.875,3177.425,3179.315
1744324200000,3179.345,3189.019,3177.745,3186.485
1744325100000,3186.685,3190.065,3183.005,3188.955
1744326000000,3188.975,3190.595,3182.515,3183.435
1744326900000,3183.385,3188.045,3182.855,3187.955
1744327800000,3187.965,3189.365,3185.315,3189.035
1744328700000,3189.085,3191.045,3186.945,3188.775
1744329600000,3188.755,3190.295,3184.665,3189.805
1744330500000,3189.825,3199.915,3188.445,3194.515
1744331400000,3194.625,3217.865,3194.455,3212.195
1744332300000,3212.189,3215.655,3202.275,3205.295
1744333200000,3205.205,3219.415,3204.549,3210.185
1744334100000,3210.443,3212.325,3200.765,3210.475
1744335000000,3210.455,3215.845,3207.535,3214.345
1744335900000,3214.295,3215.915,3205.015,3206.825
1744336800000,3206.845,3217.195,3205.745,3216.085
1744337700000,3216.155,3219.525,3213.535,3215.885
1744338600000,3215.785,3219.545,3214.465,3216.635
1744339500000,3216.615,3219.455,3214.545,3217.145
1744340400000,3217.095,3219.595,3213.795,3216.115
1744341300000,3216.145,3219.545,3214.485,3218.875
1744342200000,3218.865,3219.935,3214.865,3215.905
1744343100000,3215.905,3218.725,3214.535,3217.555
1744344000000,3217.625,3217.945,3214.405,3216.065
1744344900000,3216.095,3216.855,3210.355,3215.945
1744345800000,3215.855,3217.015,3212.155,3213.745
1744346700000,3213.765,3213.795,3208.235,3208.345
1744347600000,3208.355,3209.545,3203.595,3208.495
1744348500000,3208.495,3218.455,3207.875,3216.745
1744349400000,3217.005,3219.005,3188.155,3188.765
1744350300000,3188.335,3196.075,3186.605,3195.655
1744351200000,3195.665,3201.885,3189.695,3194.795
1744352100000,3194.775,3203.385,3192.385,3202.555
1744353000000,3202.555,3209.365,3199.655,3206.145
1744353900000,3206.145,3207.235,3194.675,3197.055
1744354800000,3197.205,3212.855,3193.715,3211.295
1744355700000,3211.305,3212.565,3202.405,3205.455
1744356600000,3205.455,3212.165,3204.685,3208.665
1744357500000,3208.645,3212.495,3204.135,3212.185
1744358400000,3212.165,3219.441,3208.145,3217.895
1744359300000,3217.895,3227.339,3215.435,3219.105
1744360200000,3219.075,3219.835,3213.105,3217.505
1744361100000,3217.545,3224.545,3215.455,3215.755
1744362000000,3215.795,3219.365,3214.375,3218.465
1744362900000,3218.615,3219.645,3213.115,3214.955
1744363800000,3215.055,3223.635,3211.385,3222.015
1744364700000,3222.025,3230.055,3221.665,3227.515
1744365600000,3227.575,3237.325,3225.205,3234.465
1744366500000,3234.505,3234.935,3224.915,3227.725
1744367400000,3227.705,3227.865,3214.495,3215.415
1744368300000,3215.415,3217.005,3209.725,3212.215
1744369200000,3212.165,3224.565,3211.665,3220.725
1744370100000,3220.705,3223.705,3216.695,3220.505
1744371000000,3220.475,3220.555,3212.955,3213.855
1744371900000,3213.825,3217.545,3211.215,3213.545
1744372800000,3213.485,3220.335,3210.845,3218.595
1744373700000,3218.485,3225.865,3215.025,3224.105
1744374600000,3224.085,3229.975,3224.085,3226.245
1744375500000,3226.225,3233.895,3222.765,3233.455
1744376400000,3233.485,3236.635,3228.985,3233.23
1744377300000,3233.145,3236.105,3227.425,3230.025
1744378200000,3230.24,3243.945,3230.24,3240.105
1744379100000,3240.015,3240.255,3219.305,3223.365
1744380000000,3223.465,3234.625,3221.295,3232.485
1744380900000,3232.475,3237.445,3224.825,3227.835
1744381800000,3227.935,3232.645,3222.419,3230.205
1744382700000,3230.225,3232.535,3226.725,3229.875
1744383600000,3229.705,3238.675,3229.045,3236.326
1744384500000,3236.383,3240.035,3234.035,3238.976
1744385400000,3239.065,3239.333,3234.875,3236.575
1744386300000,3236.508,3241.705,3236.301,3240.165
1744387200000,3240.235,3245.025,3238.895,3243.145
1744388100000,3243.175,3243.935,3232.781,3233.725
1744389000000,3233.735,3236.355,3228.565,3230.99
1744389900000,3230.95,3233.295,3219.395,3222.865
1744390800000,3222.965,3231.275,3222.965,3225.205
1744391700000,3225.195,3228.725,3223.445,3227.265
1744392600000,3227.205,3235.145,3226.835,3231.595
1744393500000,3231.645,3234.065,3231.095,3233.645
1744394400000,3233.665,3236.915,3232.315,3232.935
1744395300000,3232.955,3236.455,3230.795,3236.091
1744396200000,3235.936,3237.965,3234.615,3235.385
1744397100000,3235.305,3236.405,3233.251,3235.365
1744398000000,3235.335,3235.385,3229.645,3230.345
1744398900000,3230.405,3231.565,3227.065,3231.125
1744399800000,3231.145,3231.175,3227.505,3229.835
1744400700000,3229.905,3231.755,3228.155,3230.785
1744401600000,3230.735,3236.555,3230.455,3235.705
1744402500000,3235.695,3236.075,3233.055,3234.255
1744403400000,3234.355,3236.765,3232.955,3235.305
1744404300000,3235.325,3238.145,3232.935,3236.375
1744502400000,3218.925,3218.925,3218.925,3218.925
1744503300000,3218.925,3218.925,3218.925,3218.925
1744504200000,3218.925,3218.925,3218.925,3218.925
1744505100000,3218.925,3218.925,3218.925,3218.925
1744506000000,3218.925,3218.925,3218.925,3218.925
1744506900000,3218.925,3218.925,3218.925,3218.925
1744507800000,3218.925,3218.925,3218.925,3218.925
1744508700000,3218.925,3218.925,3218.925,3218.925
1744509600000,3218.925,3218.925,3218.925,3218.925
1744510500000,3218.925,3218.925,3218.925,3218.925
1744511400000,3218.925,3218.925,3218.925,3218.925
1744512300000,3218.925,3218.925,3218.925,3218.925
1744513200000,3218.925,3218.925,3218.925,3218.925
1744514100000,3218.925,3218.925,3218.925,3218.925
1744515000000,3218.925,3218.925,3218.925,3218.925
1744515900000,3218.925,3218.925,3218.925,3218.925
1744516800000,3218.925,3218.925,3218.925,3218.925
1744517700000,3218.925,3218.925,3218.925,3218.925
1744518600000,3218.925,3218.925,3218.925,3218.925
1744519500000,3218.925,3218.925,3218.925,3218.925
1744520400000,3218.925,3218.925,3218.925,3218.925
1744521300000,3218.925,3218.925,3218.925,3218.925
1744522200000,3218.925,3218.925,3218.925,3218.925
1744523100000,3218.925,3218.925,3218.925,3218.925
1744524000000,3218.925,3218.925,3218.925,3218.925
1744524900000,3218.925,3218.925,3218.925,3218.925
1744525800000,3218.925,3218.925,3218.925,3218.925
1744526700000,3218.925,3218.925,3218.925,3218.925
1744527600000,3218.925,3218.925,3218.925,3218.925
1744528500000,3218.925,3218.925,3218.925,3218.925
1744529400000,3218.925,3218.925,3218.925,3218.925
1744530300000,3218.925,3218.925,3218.925,3218.925
1744531200000,3218.925,3218.925,3218.925,3218.925
1744532100000,3218.925,3218.925,3218.925,3218.925
1744533000000,3218.925,3218.925,3218.925,3218.925
1744533900000,3218.925,3218.925,3218.925,3218.925
1744534800000,3218.925,3218.925,3218.925,3218.925
1744535700000,3218.925,3218.925,3218.925,3218.925
1744536600000,3218.925,3218.925,3218.925,3218.925
1744537500000,3218.925,3218.925,3218.925,3218.925
1744538400000,3218.925,3218.925,3218.925,3218.925
1744539300000,3218.925,3218.925,3218.925,3218.925
1744540200000,3218.925,3218.925,3218.925,3218.925
1744541100000,3218.925,3218.925,3218.925,3218.925
1744542000000,3218.925,3218.925,3218.925,3218.925
1744542900000,3218.925,3218.925,3218.925,3218.925
1744543800000,3218.925,3218.925,3218.925,3218.925
1744544700000,3218.925,3218.925,3218.925,3218.925
1744545600000,3218.925,3218.925,3218.925,3218.925
1744546500000,3218.925,3218.925,3218.925,3218.925
1744547400000,3218.925,3218.925,3218.925,3218.925
1744548300000,3218.925,3218.925,3218.925,3218.925
1744549200000,3218.925,3218.925,3218.925,3218.925
1744550100000,3218.925,3218.925,3218.925,3218.925
1744551000000,3218.925,3218.925,3218.925,3218.925
1744551900000,3218.925,3218.925,3218.925,3218.925
1744552800000,3218.925,3218.925,3218.925,3218.925
1744553700000,3218.925,3218.925,3218.925,3218.925
1744554600000,3218.925,3218.925,3218.925,3218.925
1744555500000,3218.925,3218.925,3218.925,3218.925
1744556400000,3218.925,3218.925,3218.925,3218.925
1744557300000,3218.925,3218.925,3218.925,3218.925
1744558200000,3218.925,3218.925,3218.925,3218.925
1744559100000,3218.925,3218.925,3218.925,3218.925
1744560000000,3218.925,3218.925,3218.925,3218.925
1744560900000,3218.925,3218.925,3218.925,3218.925
1744561800000,3218.925,3218.925,3218.925,3218.925
1744562700000,3218.925,3218.925,3218.925,3218.925
1744563600000,3218.925,3218.925,3218.925,3218.925
1744564500000,3218.925,3218.925,3218.925,3218.925
1744565400000,3218.925,3218.925,3218.925,3218.925
1744566300000,3218.925,3218.925,3218.925,3218.925
1744567200000,3218.925,3218.925,3218.925,3218.925
1744568100000,3218.925,3218.925,3218.925,3218.925
1744569000000,3218.925,3218.925,3218.925,3218.925
1744569900000,3218.925,3218.925,3218.925,3218.925
1744570800000,3218.925,3218.925,3218.925,3218.925
1744571700000,3218.925,3218.925,3218.925,3218.925
1744572600000,3218.925,3218.925,3218.925,3218.925
1744573500000,3218.925,3218.925,3218.925,3218.925
1744574400000,3218.925,3218.925,3218.925,3218.925
1744575300000,3218.925,3218.925,3218.925,3218.925
1744576200000,3218.925,3218.925,3218.925,3218.925
1744577100000,3218.925,3218.925,3218.925,3218.925
1744578000000,3218.925,3218.925,3218.925,3218.925
1744578900000,3218.925,3218.925,3218.925,3218.925
1744579800000,3218.925,3218.925,3218.925,3218.925
1744580700000,3218.925,3218.925,3218.925,3218.925
1744581600000,3229.155,3229.205,3209.205,3219.885
1744582500000,3219.935,3222.735,3212.715,3218.525
1744583400000,3218.525,3222.855,3216.475,3220.115
1744584300000,3220.085,3223.725,3219.655,3220.855
1744585200000,3220.915,3222.085,3216.365,3219.305
1744586100000,3219.385,3221.705,3216.905,3218.315
1744587000000,3218.275,3221.075,3217.865,3219.465
1744587900000,3219.435,3224.315,3218.315,3223.545
1744588800000,3223.575,3224.795,3220.505,3222.505
1744589700000,3222.495,3227.145,3221.655,3223.775
1744590600000,3223.395,3226.485,3220.105,3220.545
1744591500000,3220.535,3222.849,3219.015,3220.575
1744592400000,3220.565,3223.105,3215.265,3220.515
1744593300000,3220.535,3232.195,3217.445,3228.655
1744594200000,3228.635,3241.175,3226.285,3240.465
1744595100000,3240.465,3243.315,3236.765,3239.345
1744596000000,3239.235,3245.515,3238.795,3243.085
1744596900000,3243.179,3243.425,3232.895,3234.135
1744597800000,3234.235,3237.065,3229.245,3233.965
1744598700000,3233.955,3237.205,3230.065,3231.735
1744599600000,3231.735,3233.665,3226.735,3230.895
1744600500000,3230.889,3233.385,3228.715,3232.555
1744601400000,3232.475,3234.305,3230.755,3232.565
1744602300000,3232.555,3232.975,3231.135,3232.145
1744603200000,3232.155,3235.565,3231.835,3234.305
1744604100000,3234.215,3234.905,3228.865,3232.305
1744605000000,3232.335,3232.365,3228.915,3229.775
1744605900000,3229.735,3229.775,3225.945,3227.135
1744606800000,3227.115,3227.575,3223.665,3226.455
1744607700000,3226.455,3226.985,3221.115,3224.745
1744608600000,3224.885,3231.465,3222.925,3227.735
1744609500000,3227.745,3235.795,3227.605,3234.095
1744610400000,3234.055,3235.305,3229.345,3230.335
1744611300000,3230.295,3237.735,3228.825,3235.515
1744612200000,3235.485,3235.845,3229.805,3231.035
1744613100000,3231.035,3231.675,3228.555,3230.745
1744614000000,3230.745,3233.225,3228.385,3229.215
1744614900000,3229.165,3232.375,3228.025,3230.905
1744615800000,3230.905,3233.425,3228.065,3228.065
1744616700000,3228.105,3230.295,3224.515,3227.715
1744617600000,3227.775,3228.915,3217.175,3218.975
1744618500000,3218.955,3224.385,3216.125,3224.385
1744619400000,3224.345,3226.215,3221.435,3221.965
1744620300000,3221.935,3229.725,3221.145,3226.675
1744621200000,3226.655,3230.635,3225.015,3229.905
1744622100000,3229.845,3231.545,3223.325,3224.215
1744623000000,3224.195,3224.195,3220.655,3222.735
1744623900000,3222.665,3226.205,3221.605,3223.715
1744624800000,3223.665,3224.455,3220,3220.275
1744625700000,3220.295,3220.465,3206.035,3209.235
1744626600000,3209.229,3213.495,3206.025,3207.865
